dokument_id,batch_id,tittel,oppsummering,personer,nokkelord,nyhetsverdi
359267c3-11a6-56a3-a004-ff292be5222c,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak for eiendomsskatt 2021 i Tromsø kommune,"Tromsø kommune har vedtatt fritak for eiendomsskatt i 2021 for flere eiendommer og organisasjoner med ideelle formål. Dette inkluderer blant annet kulturinstitusjoner, idrettsanlegg, studentboliger, boliger for sosialt vanskeligstilte, og helse- og velferdstjenester. Fritakene er basert på kommunestyrets vedtak og vurderinger av organisasjonenes formål og virksomhet. Totalt utgjør fritakene kr 9,176,167, og kommunen har satt av midler til dekning av disse. Noen søknader ble avslått da de ikke oppfylte vilkårene for fritak.","Helge Hartvigsen,Mari Enoksen Hult","eiendomsskatt,fritak,Tromsø kommune,kulturinstitusjoner,idrettsanlegg,studentboliger,sosialt vanskeligstilte,helse- og velferdstjenester",85
b1f3dd3a-e1ae-5dc0-a7f5-090992e4737e,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak for eiendomsskatt 2021: Tromsø kommune fritar flere eiendommer,Formannskapet i Tromsø har enstemmig vedtatt å frita flere eiendommer fra eiendomsskatt for 2021 i samsvar med eigedomsskattelova § 7 a.,Helge Hartvigsen,"Eiendomsskatt,Formannskapet,Tromsø kommune,Vedtak",83
ff7deaef-8dbb-5e11-8cb4-22671999e217,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak for eiendomsskatt i Tromsø kommune for 2022,"Kommunedirektøren har innstilt på fritak for eiendomsskatt i 2022 for flere organisasjoner og stiftelser i Tromsø kommune, som blant annet inkluderer idrettsklubber, kulturinstitusjoner, velforeninger og humanitære organisasjoner. Saken omhandler vurderinger av søknader basert på eiendomsskatteloven §7a, hvor hovedfokuset har vært på virksomhetens samfunnsnytte og frivillig karakter. Totalt beløper fritakene seg til 9 981 976 kr, og vedtaket om fritak er fattet av formannskapet.","Helge Hartvigsen,Mari Enoksen Hult","Tromsø kommune,eiendomsskatt,fritak,søknader,organisasjoner,stiftelser,idrettsklubber,kulturinstitusjoner,velforeninger,humanitære organisasjoner,samfunnsnytte,formannskapet",85
7eac6886-4d25-5c52-a519-5e4edea463b5,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak for eiendomsskatt 2022 vedtatt av Formannskapet,Formannskapet i Tromsø kommune har enstemmig vedtatt fritak for eiendomsskatt i 2022 for en rekke eiendommer. Listen inkluderer ulike organisasjoner og lag som vil slippe å betale eiendomsskatt det aktuelle året.,Helge Hartvigsen,"Formannskapet,eiendomsskatt,fritak,Tromsø kommune,vedtak",73
ee61d4d7-e6c3-570a-adca-f7a27e199c73,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak innvilget for meddommer i Hålogaland lagmannsrett,Formannskapet har innvilget Randi Hansen fritak fra vervet som meddommer i Hålogaland lagmannsrett på grunn av helsetilstand. Kommunedirektøren anbefalte innvilgelsen.,"Randi Hansen,Mari Enoksen Hult,Gry Caroline Dons","fritak,meddommer,Hålogaland lagmannsrett,helsetilstand,innvilgelse",65
16a91d8e-b47a-560d-bccc-53db312f7d28,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak innvilget: Randi Hansen slipper meddommerverv i Hålogaland lagmannsrett,Formannskapet vedtok enstemmig å innvilge Randi Hansen fritak fra vervet som meddommer i Hålogaland lagmannsrett for perioden 2021-2024.,Randi Hansen,"Formannskapet,Meddommerutvalget,Fritak,Randi Hansen,Hålogaland lagmannsrett",85
b6c9ce96-8c24-584d-875e-6fa3056675df,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Tromsø Rollernation får innvilget serverings- og skjenkebevilling,"Formannskapet i Tromsø har vedtatt å gi M12 Tromsø II AS alminnelig skjenkebevilling for alkoholholdig drikkegruppe 1, 2 og 3 på Tromsø Rollernation, inkludert uteservering. Bevillingen gjelder fra 15.03.2024 til 30.09.2024, med Karl-Henning Svendsen som styrer. Kommunedirektøren har anbefalt godkjenning av søknaden, som omhandler et Roller-Disco konsept uten alkoholsalg på baneområdet.","Nina-Helen Brændeland,Mari Enoksen Hult,Mette Mohåg,Karl-Henning Svendsen,Anders L. Thorbjørnsen","Tromsø Rollernation,serverings- og skjenkebevilling,alkoholloven,Karl-Henning Svendsen,Roller-Disco",75
2fb6094f-3cbe-5d79-9d95-ca5dd8774bf8,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Tromsø Rollernation tildeles skjenkebevilling av Formannskapet,Formannskapet har enstemmig vedtatt å gi M12 Tromsø II AS skjenkebevilling for alkoholholdig drikk ved Tromsø Rollernation. Karl-Henning Svendsen og Anders L. Thorbjørnsen godkjennes som henholdsvis styrer og stedfortreder for skjenkebevillingen. Bevillingen gjelder fra 15.03.2024 til 30.09.2024.,"Nina-Helen Brændeland,Karl-Henning Svendsen,Anders L. Thorbjørnsen","Tromsø Rollernation,skjenkebevilling,alkoholholdig drikk,Formannskapet,M12 Tromsø II AS",75
c56bdd0b-6551-579e-994f-bb3eac7fde49,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Søknad om støtte til Team Tromsø for Ukraina,"Kommunedirektøren legger frem en søknad fra Team Tromsø for Ukraina om støtte til transportutgifter pålydende kr 80 000. Det foreslås ingen spesifikk innstilling til vedtak, og det er opp til formannskapet å vurdere støtten fra formannskapets disposisjonskonto.","Jonas Torgersen,Mari Enoksen Hult,Gry Dons","søknad,støtte,transportutgifter,Ukraina,formannskapet,disposisjonskonto",70
bb717914-650d-5d85-9d08-b5e9d7f22f26,batch_CANtipIDjXwIpmCGJNYkM65y,Bergen kommune avslutter samarbeidsavtale med Dalian,Byrådet i Bergen har besluttet å avslutte samarbeidsavtalen med den kinesiske byen Dalian. Saken ble behandlet i møtet den 22.08.2024.,"","Bergen kommune,Dalian,samarbeidsavtale,avslutning",75
ea4bcb71-248d-5de9-b2c4-420d2fd253f7,batch_BkeWlLSW1VO8Ed9myRSICzoy,Ungdomsrådet 2024: Endring i møteplanen godkjent,"Ungdomsrådet for 2024 har godkjent endringer i møteplanen, der møtet 29. mai er flyttet til 04. juni.","","Ungdomsrådet,møteplan,2024,vedtak,endring",45
0c1d020c-a15f-57d9-ad2b-a9170572669f,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Støtte Bevilget til Team Tromsø for Ukraina,Formannskapet har bevilget 80.000 kroner til støtte for Team Tromsø for Ukraina fra formannskapets disposisjonskonto etter forslag fra Sigrid Bjørnhaug Hammer (SV).,"Jonas Torgersen,Sigrid Bjørnhaug Hammer,Markus Halftan Akselbo","Formannskapet,støtte,Team Tromsø for Ukraina,vedtak",65
8524b7aa-eef0-5d22-b185-866430e7bb45,batch_UU8Jccum2bYExCni7eCaLuz4,Avtale om ny tunneltrasé for Bybanen gjennom sentrum vedtatt av Bergen byråd,"Bergen byråd har vedtatt en avtale med Vestland fylkeskommune om en ny tunneltrasé for Bybanen gjennom sentrum til Åsane. Endringen innebærer at tunneltraséen (alternativ 2C1) som ble utredet i 2021 legges til grunn, med justeringer for å redusere risiko og kostnader. Byrådet skal starte regulering av tunneltraséen langs Kaigaten, Christies gate, Allehelgens gate og Nygaten, med tunnelinnslag ved Heggebakken, og vurderer et nytt underjordisk stopp ved Sverresborg/Koengen. En tilleggsutredning for et tidligere planlagt tunnelalternativ avsluttes. Samtidig avgis en høringsuttalelse til endringer i plan- og bygningsloven og kart- og planforskriften.","Christine B. Meyer,Marte Joan Monstad,Reidar Digranes,Jacob Mæhle,Daniel C. E. Hägglund,Charlotte Spurkeland,Christine Kahrs,Trine Samuelsberg,Tor Corneliussen,Olaf Erlend Gundersen,Britt Nordgreen","Bybanen,tunneltrasé,sentrum,Åsane,Vestland fylkeskommune,reguleringsplaner,høringsuttalelse,plan- og bygningsloven",78
b8d96829-da6f-5d08-82a0-645210b6613b,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Nyvalg av Kommunalt råd for mennesker med nedsatt funksjonsevne,"Formannskapet har enstemmig vedtatt sammensetningen av det nye Kommunale rådet for mennesker med nedsatt funksjonsevne, med representanter fra ulike organisasjoner og politiske medlemmer.","Espen Henriksen Harper,Ørjan Olsvik,Marta Hofsøy,Barbara Vögele,Petter André Jensen,Ann-Sissel Enoksen,Sten Viktor Pettersen Amundsen,Ida Gårseth Hov,Helge Habbestad,Rune Solhaug,Grete Kongsbak,Åge Bjerkmo,Ruth Schwienbacher,Nina Hansen Rossing,Camilla Slaatbråten,Lisbeth Dyrstad,Gunvald Hansen,Hans-Christian Græsdal,Gørild Skjold Eidesen,Nina Jensen","Formannskapet,Kommunalt råd,mennesker med nedsatt funksjonsevne,sammensetning,organisasjoner,politisk representasjon",65
108e0857-f36e-56cc-8cb6-670c53d497af,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Søknad om fritak fra verv som folkevalgt i Tromsø kommune,"Nasra Ali Omar (Høyre) har søkt om fritak fra sitt verv som medlem i kommunestyret grunnet oppnevning til verv i Kulturrådet. Kommunedirektøren anbefaler innvilgelse av fritak. Søknaden gjelder kun kommunestyret, og det antas at arbeidsbelastningen i Kulturrådet vil medføre vesentlig ulempe for å utføre kommunestyrevervet tilstrekkelig.","Nasra Ali Omar,Mari Enoksen Hult,Gry Caroline Dons,Kasandra Mariell Hunstad,Brage Bolstad-Andreassen,Tormod Ingebrigtsen","fritak,folkevalgt,Nasra Ali Omar,Kommunestyret,Kulturrådet,Tromsø kommune",72
1ac91945-cd68-56ae-9d01-c7b62d6c926a,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak innvilget: Nasra Ali Omar slipper folkevalgt verv,Formannskapet har vedtatt å innvilge Nasra Ali Omar (Høyre) fritak fra verv som medlem i kommunestyret og vara til formannskapet fra 12.03.2024 og ut valgperioden.,"Nasra Ali Omar,Anne Berit Figenschau","Fritak,Nasra Ali Omar,Formannskapet,Kommunestyret,Vedtak",65
568e5cff-992f-571a-a9d0-4c0e239a0522,batch_UU8Jccum2bYExCni7eCaLuz4,Avtale om tunneltrasé for bybane og høringsuttalelse om endringer i plan- og bygningsloven på agendaen for byrådsmøte,"På byrådsmøtet den 09.08.2024 skal det behandles en avtale med Vestland fylkeskommune angående tunneltrasé for bybanen gjennom sentrum, samt en høringsuttalelse om Forslag til endringer i plan- og bygningsloven og kart- og planforskriften.","","Bergen kommune,byrådsmøte,tunneltrasé,bybane,Vestland fylkeskommune,høringsuttalelse,plan- og bygningsloven",70
29a2587d-c371-5635-a380-1982744fc136,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Kommunal lånegaranti for Tromsø Skiklub: Formannskapet vedtar garanti for hoppbakkeprosjekt,Formannskapet i Tromsø har enstemmig vedtatt å gi en kommunal lånegaranti til Tromsø Skiklub for plastlegging og klargjøring av hoppbakke K45. Garantien har klare betingelser og krav til rapportering.,Trond Eliassen,"Kommunal lånegaranti,Tromsø Skiklub,hoppbakkeprosjekt,Formannskapet,garantibetingelser",78
ee70da02-6506-5c69-853c-b2a6f5e1f663,batch_UU8Jccum2bYExCni7eCaLuz4,Avtale inngått med Vestland fylkeskommune om tunneltrasé for bybanen gjennom sentrum,"Byrådet har fattet vedtak om å inngå en avtale med Vestland fylkeskommune om å benytte tunneltraséen (alternativ 2C1) for Bybanen gjennom sentrum til Åsane. Det gjøres nødvendige justeringer for å redusere risiko og kostnader. Reguleringsplanene endres, og arbeidet finansieres videre i tråd med gjeldende planer.","","Vestland fylkeskommune,tunneltrasé,Bybane,reguleringsplan,finansiering",75
f064e0b2-8f23-5e75-800a-346da95cf8ab,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Valg av Varamedlemmer til Styret i Tromsøbadet KF - Vedtektsendringer,Formannskapet i Tromsø har enstemmig vedtatt endringer i vedtektene for Tromsøbadet KF angående sammensetningen av styret. Dette inkluderer valg av varamedlemmer og tydeliggjøring av kommunedirektørens rolle.,"Trond Eliassen,Viljar Hanssen,Sara Holthe Jaklin,Abdirashiid Dhiblaawe,Dana Meknas,Randi Laukli,Stian Larsen","Formannskapet,Tromsøbadet KF,Vedtektsendringer,Styret,Varamedlemmer,Kommunedirektør",50
7e24b57b-94bf-5414-bda5-be303476aafa,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak innvilget for Berit Peggy Småbakk - Politisk Sak i Tromsø Kommune,Saken om søker Berit Peggy Småbakk (Industri- og Næringspartiet) om fritak fra alle sine folkevalgte verv i Tromsø kommune er behandlet. Kommunedirektøren innstiller på å innvilge fritaket for perioden 12.03.2024 – 12.09.2024. Politisk sekretariat har bekreftet at søknaden oppfyller vilkårene for fritak. Beslutningsmyndigheten ligger hos formannskapet.,"Berit Peggy Småbakk,Mari Enoksen Hult,Gry Caroline Dons","fritak,Berit Peggy Småbakk,Industri- og Næringspartiet,Tromsø kommune,søknad,kommunedirektørens innstilling,politisk sekretariat,formannskapet",65
5adced51-7c1c-58c8-b273-3a695c4028b7,batch_MvMEeN8eQBbqZaUfz0bxdFUh,Fritak innvilget: Berit Peggy Småbakk slipper verv som folkevalgt,Formannskapet har enstemmig vedtatt å innvilge Berit Peggy Småbakk (Industri- og Næringspartiet) fritak fra alle sine verv som folkevalgt i perioden 12.03.2024 – 12.09.2024.,Berit Peggy Småbakk,"Formannskapet,Berit Peggy Småbakk,fritak,folkevalgt,vedtak",75
ed4a2d63-d744-557e-a1c9-6c7fc1592c4f,batch_UU8Jccum2bYExCni7eCaLuz4,Høringsuttalelse om endringer i plan- og bygningsloven i Bergen,Byrådet i Bergen har behandlet saken angående forslag til endringer i plan- og bygningsloven og kart- og planforskriften. De innstiller til bystyret å fatte vedtak om å avgi høringsuttalelse i tråd med byrådets forslag.,Byrådet,"Høringsuttalelse,Endringer,Plan- og bygningsloven,Kart- og planforskriften,Bergen kommune",60
22df7851-15ff-5d19-830e-5833de2bf963,batch_afuoExxaJ2BBKK0H6nhwAmcg,"Bergen Kommune: Byrådet møte om saker vedrørende byutvikling, idrettsanlegg og kulturfelt","Byrådet i Bergen behandlet flere saker angående byutvikling, klager på tillatelser og avslag, investeringer i idrettsanlegg, samt høringsuttalelser i ulike områder som kriminalomsorg, tobakksskadeloven og offentlige anskaffelser.","Christine B. Meyer,Marte Joan Monstad,Reidar Digranes,Jacob Mæhle,Daniel C. E. Hägglund,Christine Kahrs,Trine Samuelsberg,Olaf Erlend Gundersen,Britt Nordgreen","Bergen kommune,byrådsmøte,byutvikling,idrettsanlegg,kulturfelt,høringsuttalelse,klagebehandling",60
66711fbd-55e1-5ae5-a98c-cdb6417ae708,batch_aHTMAskL85Mc5oTbLdhrr1ri,Opprettelse av nytt fastlegekontor i Tromsø Kommune,Kommunen planlegger å etablere et nytt fastlegekontor i Stakkevollveien 41 i Tromsø som en del av målet om full fastlegedekning. Avtalen inkluderer nødvendig inngåelse av leieavtale og økonomisk støtte i oppstartsfasen. Målet er å redusere pasientlistene hos fastlegene og løse fastlegekrisen i kommunen.,"Magne Nicolaisen,Mari Enoksen Hult","fastlegekontor,Tromsø Kommune,leieavtale,økonomisk støtte,opprettelse,fastlegedekning",85
d13045be-1269-5bb8-9b71-e5029746fca8,batch_T1JEDLVS9VCYjDMNq7EP50r1,Beslutninger og godkjenninger i Formannskapet,"Formannskapet i Tromsø har godkjent søknad om serverings- og skjenkebevilling for Kæsh Tromsø, behandlet innbyggerforslag om infrastruktur i Lyngsalpan, vurdert kommuneplanen for 2024-2027, godkjent forslag til fordeling av tilskudd til bydelsråd og utviklingslag, godkjent avtale om båndlegging av kommunal grunn, tatt finansrapporten for 31.12.2023 til orientering, oppnevnt medlem til styret i Hybelhuset Strandskillet 3, og tatt årsrapporten for Tromsø kommunes klageutvalg for 2023 til orientering.","Gunnar Wilhelmsen,Sigrid Bjørnhaug Hammer,Viljar Hanssen,Pål Julius Skogholt,Peder Gunnar Moe Joakimsen,Barbara Vögele,Kathrine Strandli,Anne Berit Figenschau,Markus Halftan Akselbo,Rolleiv Lind,Bjørn-Gunnar Jørgensen,Kristoffer Kanestrøm,John Rainer Løvli,Stig Tore Johnsen,Jonas Torgersen,Bjørn Lasse Haug,Tatiana Haug,Enid Bråthen,Johanne Sundmann","Formannskapet,Tromsø,beslutninger,godkjenninger,sakslister,kommuneplan,serveringsbevilling,finansrapport",75
a0872bd3-69ab-529a-ba86-978ccd83e30a,batch_T1JEDLVS9VCYjDMNq7EP50r1,Formannskapet: Møteinnkalling og viktige saker på dagsordenen,"Møteinnkalling til Formannskapet med viktige saker som søknad om serverings- og skjenkebevilling, innbyggerforslag om infrastruktur, og godkjenning av finansrapport. Oppnevning av styremedlem og årsrapport fra klageutvalget står også på agendaen.","","Formannskapet,møteinnkalling,saker,serverings- og skjenkebevilling,infrastruktur,finansrapport,styremedlem,årsrapport,klageutvalg",65
79891bb6-5467-526b-b39d-576aa10edf81,batch_T1JEDLVS9VCYjDMNq7EP50r1,Møteinnkalling til Formannskapet 09.04.2024,"Formannskapet skal behandle flere viktige saker, blant annet søknad om serverings- og skjenkebevilling, innbyggerforslag om infrastruktur, og godkjenning av finansrapport. Det vil også bli oppnevnt et styremedlem til Hybelhuset Strandskillet 3.","","Formannskapet,møteinnkalling,sakliste,serverings- og skjenkebevilling,innbyggerforslag,finansrapport,styremedlem",60
625c8404-e45f-5919-b2a3-926ffac27f54,batch_afuoExxaJ2BBKK0H6nhwAmcg,Innkalling til Byrådets møte om klagesaker og gjennomføringsvedtak,Byrådet i Bergen kommune skal behandle klagesaker angående tillatelser og avslag på ulike byggeprosjekter. I tillegg skal det tas beslutninger om gjennomføring av rehabiliteringsprosjekter og ulike høringsuttalelser.,"","Byrådets møte,klagesaker,tillatelser,rehabilitering,høringsuttalelser",50
322399c6-fb1a-5ad3-90fd-55c9a4eb2806,batch_T1JEDLVS9VCYjDMNq7EP50r1,Innbyggerforslag om Infrastruktur i Lyngsalpan behandlet av Formannskapet,Formannskapet har enstemmig vedtatt å ta innbyggerforslaget om infrastruktur i Lyngsalpan til behandling. Forslaget vil bli inkludert i kommunens reiselivsstrategi gjennom den nyetablerte Reisemålsledelsen.,Kristin Lindberg,"Innbyggerforslag,Infrastruktur,Lyngsalpan,Formannskapet,Kommunestyret,Reisemålsledelse,Reiselivsstrategi",65
f7814c22-4cb8-5add-94b0-6cf95c34a51a,batch_T1JEDLVS9VCYjDMNq7EP50r1,Vurdering av Kommuneplanen som del av planstrategi 2024-2027,"Planen innebærer at den gjeldende samfunnsdelen videreføres uten endringer, mens satsingsområder justeres og nye fokusområder innarbeides. Verksteder har bidratt til dialog og medvirkning i planarbeidet. Forslaget vurderes som i tråd med nasjonale forventninger og utfordringene i kommunen. Kommunen skal fokusere på områder som oppvekstvilkår, folkehelse, klima og samfunnssikkerhet.","Eirin Sundby,Mari Enoksen Hult,Gry Dons","Kommuneplan,Planstrategi,Satsingsområder,Fokusområder,Verksteder,Medvirkning,Utfordringer,Nasjonale forventninger,Samfunnsdel,Arealdel",75
ed296b48-9652-51b2-9953-88b43f7b69db,batch_T1JEDLVS9VCYjDMNq7EP50r1,Vurdering av Kommuneplanen som Del av Planstrategi 2024-2027,"Formannskapet har enstemmig vedtatt å videreføre Kommuneplanens gjeldende samfunnsdel uten endringer for kommende kommunestyreperiode. Satsingsområder justeres, og nye fokusområder innarbeides i handlingsprogrammene. Arealdelen er allerede under revisjon, og forslag til vedtak vil bli offentliggjort og sendt til høringsinstanser.",Eirin Sundby,"Kommuneplan,Planstrategi,Satsingsområder,Handlingsprogrammer,Arealdel,Revisjon,Høringsinstanser",70
6f1a781f-bdba-54f1-b64a-c3a977a8a65e,batch_T1JEDLVS9VCYjDMNq7EP50r1,Forslag til fordeling av tilskudd til bydelsråd og utviklingslag 2024,Kommunedirektøren foreslår fordeling av tilskudd til bydelsråd og utviklingslag for 2024. Årets tildeling gjøres ut fra en tabell hvor både utviklingslagene og bydelsrådene mottar økede beløp sammenlignet med 2023. En prosess med ny struktur og kriterier for tildeling av tilskudd er under vurdering for kommende år.,"Christine Vatne,Mari Enoksen Hult,Gry Caroline Dons","tilskudd,bydelsråd,utviklingslag,kommunedirektørens innstilling,økte beløp",70
